family,genus,keyword,action,video_id
ursidae,ursus,grizzly,eat,VGv1T9NUudc
ursidae,ursus,grizzly,eat,7YvObMXd98k
ursidae,ursus,grizzly,eat,mA_u2JBnz9I
ursidae,ursus,grizzly,eat,TEbp8iB8N6Y
ursidae,ursus,grizzly,eat,evKSi9u_jWw
ursidae,ursus,grizzly,eat,0md3Ibr7Jgk
ursidae,ursus,grizzly,eat,uGA5CuD4Lfg
ursidae,ursus,grizzly,eat,8fBmNHErl6Q
ursidae,ursus,grizzly,eat,BuvO5Ko_Qhw
ursidae,ursus,grizzly,eat,SAhB93qLDXU
ursidae,ursus,grizzly,eat,gxjPz65bSMA
ursidae,ursus,grizzly,eat,TLcrvKsgh3Q
ursidae,ursus,grizzly,eat,mSS1oXno0m0
ursidae,ursus,grizzly,eat,0a70R_7ytq4
ursidae,ursus,grizzly,eat,pm6gQGwkeQw
ursidae,ursus,grizzly,eat,wWiHEdlbElw
ursidae,ursus,grizzly,eat,qufYsoJd8Zo
ursidae,ursus,grizzly,eat,hyau4Pl7Sqk
ursidae,ursus,grizzly,eat,A_9j8nvV6Zc
ursidae,ursus,grizzly,eat,13GqMVgilLc
ursidae,ursus,grizzly,eat,p1lKCEYlz48
ursidae,ursus,grizzly,eat,K-Tfq6dARGk
ursidae,ursus,grizzly,eat,nnyaNATWHeg
ursidae,ursus,grizzly,eat,DSgPX0xcmM0
ursidae,ursus,grizzly,eat,GEvCMbC5w9Y
ursidae,ursus,grizzly,eat,qFjV7-CGH0Q
ursidae,ursus,kodiak bear,eat,aTtyq9mw23M
ursidae,ursus,polar bear,mate,JTAby4-kupU
ursidae,ursus,polar bear,mate,UREUvuS2MsA
ursidae,ursus,polar bear,mate,knguWNOfW9Q
ursidae,ursus,polar bear,birth,sDtOhvEi5BE
ursidae,ursus,polar bear,nurse,_cK5T-CxqyI
ursidae,ursus,polar bear,eat,0YTjxsmUJZ4
ursidae,ursus,polar bear,eat,gBS2Tkp-myE
ursidae,ursus,polar bear,eat,kYPQYSzLPN4
ursidae,ursus,polar bear,eat,MPV2METPeJU
ursidae,ursus,polar bear,eat,qufYsoJd8Zo
ursidae,ursus,polar bear,eat,4oWeNg3ndtc
ursidae,ursus,polar bear,eat,vxvHYawDMDo
ursidae,ursus,polar bear,eat,MkhCskhCW-s
ursidae,ursus,polar bear,eat,GRR4dneRDTY
ursidae,ursus,polar bear,eat,Sn807Vasc9E
ursidae,ursus,polar bear,eat,oR3EwgQMIQg
ursidae,ursus,polar bear,eat,2Njmx-UuU3M
ursidae,ursus,polar bear,eat,a6roH6RffnA
ursidae,ursus,polar bear,eat,IOE6ktPABcE
ursidae,ursus,polar bear,eat,2Fhn7OyW1zY
ursidae,ursus,polar bear,eat,pm6gQGwkeQw
ursidae,ursus,polar bear,eat,6Vpko4445Ik
ursidae,ursus,polar bear,eat,ee7r_ZPVmuc
ursidae,ursus,polar bear,eat,u1NCGdCkhRI
ursidae,ursus,polar bear,eat,XW51r5Br_lc
ursidae,ursus,polar bear,eat,GHsuP2yVPww
ursidae,ursus,polar bear,eat,wEFwPy5XclA
ursidae,ursus,polar bear,eat,J-56P66Vu_Y
ursidae,ursus,polar bear,eat,gFpRqNw57kY
ursidae,ursus,polar bear,eat,_7gga4Z_d4U
ursidae,ursus,polar bear,eat,_VyjOee-Cmk
ursidae,ursus,polar bear,eat,dglKJ2woZ9w
ursidae,ursus,polar bear,eat,8VzbGwchEw4
ursidae,ursus,polar bear,eat,uCOTLyKhsMg
ursidae,ursus,polar bear,eat,T_ECL3fn1Pw
ursidae,ursus,polar bear,eat,ZC8e-CEfsH4
ursidae,ursus,polar bear,eat,GJFYsAepIlo
ursidae,ursus,polar bear,eat,zeApvbS6064
ursidae,ursus,polar bear,eat,TEbp8iB8N6Y
ursidae,ursus,polar bear,eat,mSS1oXno0m0
ursidae,ursus,polar bear,eat,nFsdaYuIJCU
ursidae,ursus,polar bear,eat,yMDOin3yWhU
ursidae,ursus,polar bear,eat,4ChXHRUjVRw
ursidae,ursus,polar bear,eat,3mgh76eN34E
ursidae,ursus,polar bear,hunt,6xDtiexWsIs
ursidae,ursus,polar bear,hunt,OT4mM4OsCrk
ursidae,ursus,polar bear,hunt,WAT0cpxC-J8
ursidae,ursus,polar bear,hunt,JnSIxO9Mujs
ursidae,ursus,polar bear,hunt,F2ethtmiFyQ
ursidae,ursus,polar bear,hunt,LjjFe_TwpQU
ursidae,ursus,polar bear,hunt,DxgWMoVI8lI
ursidae,ursus,polar bear,hunt,kY7v44Oqm-Q
ursidae,ursus,polar bear,hunt,NTQkxkDNEJU
ursidae,ursus,polar bear,hunt,F9YeBUIsDu0
ursidae,ursus,polar bear,hunt,zNO0kxTClYo
ursidae,ursus,polar bear,drink,8He4rS_XH_c
ursidae,ursus,polar bear,fight,MLdLyzoj1Uc
ursidae,ursus,polar bear,fight,Qf1PxhXQjzA
ursidae,ursus,polar bear,fight,iK0QiSiAYds
ursidae,ursus,brown bear,hunt,ZUirLVuSElA
ursidae,ursus,brown bear,hunt,-QQ9petv7Po
ursidae,ursus,brown bear,hunt,6pW0UbGfIVI
ursidae,ursus,brown bear,hunt,1zRGzlWqce4
ursidae,ursus,brown bear,eat,yMDOin3yWhU
ursidae,ursus,brown bear,eat,fhSSHYYb3gk
ursidae,ursus,brown bear,eat,HsqidmpF0b0
ursidae,ursus,brown bear,eat,qufYsoJd8Zo
ursidae,ursus,brown bear,eat,TEbp8iB8N6Y
ursidae,ursus,brown bear,eat,9xyF2MyERsQ
ursidae,ursus,brown bear,eat,MTcbqzYIqpk
ursidae,ursus,brown bear,eat,6Xz1zwS1Afs
ursidae,ursus,brown bear,eat,4ntEBI0eBb4
ursidae,ursus,brown bear,eat,pm6gQGwkeQw
ursidae,ursus,brown bear,eat,ud2zo1uk1W0
ursidae,ursus,brown bear,eat,0a70R_7ytq4
ursidae,ursus,brown bear,eat,7H0jaWZdLCs
ursidae,ursus,brown bear,eat,kYPQYSzLPN4
ursidae,ursus,brown bear,eat,1TFmzppww4k
ursidae,ursus,brown bear,fight,6ZKEgkgLzDw
ursidae,helarctos,sun bear,fight,yLCt0twsf2Q
ursidae,helarctos,sun bear,fight,dhQMa4PyxIw
ursidae,helarctos,sun bear,eat,DKJdq9mWEG0
ursidae,helarctos,sun bear,eat,HsqidmpF0b0
ursidae,helarctos,sun bear,eat,s70iO7jWsMQ
ursidae,helarctos,sun bear,eat,JAEPO9tI1bE
ursidae,helarctos,sun bear,sleep,uLVduloPwU8
ursidae,helarctos,sun bear,birth,nrE1nYKVqs8
ursidae,ailuropoda,panda,eat,NbHRKRrpyy8
ursidae,ailuropoda,panda,eat,dqT-UlYlg1s
ursidae,ailuropoda,panda,eat,9fmn8I2Gs6w
ursidae,ailuropoda,panda,eat,lDJ8lOk_k1c
ursidae,ailuropoda,panda,eat,kk0GkuZ0QG4
ursidae,ailuropoda,panda,eat,L1ULMMDdxTI
ursidae,ailuropoda,panda,eat,RbfiXSO6dy4
ursidae,ailuropoda,panda,eat,neJko0QfFHk
ursidae,ailuropoda,panda,eat,nb3HII-q7rs
ursidae,ailuropoda,panda,eat,2c44jJfDVl0
ursidae,ailuropoda,panda,eat,CzUVqfAKBK0
ursidae,ailuropoda,panda,eat,wroHcRgJhUY
ursidae,ailuropoda,panda,eat,qxG_M1Dkz-4
ursidae,ailuropoda,panda,eat,HeQeMuwZGHI
ursidae,ailuropoda,panda,eat,3XFSm92RPmY
ursidae,ailuropoda,panda,eat,yMDOin3yWhU
ursidae,ailuropoda,panda,eat,Cm_1QCT5Nhs
ursidae,ailuropoda,panda,eat,2Njmx-UuU3M
ursidae,ailuropoda,panda,eat,hVcJdSsJM8g
ursidae,ailuropoda,panda,eat,MLbxZNrTNOE
ursidae,ailuropoda,panda,eat,OMtQ72ugY0s
ursidae,ailuropoda,panda,eat,8weeRKMwfm4
ursidae,ailuropoda,panda,eat,eudVJY5I2GU
ursidae,ailuropoda,panda,eat,oPotw5X7klM
ursidae,ailuropoda,panda,eat,H6bspmAHrpE
ursidae,ailuropoda,panda,eat,l1Tou6LtEIE
ursidae,ailuropoda,panda,eat,4ntEBI0eBb4
ursidae,ailuropoda,panda,eat,W3Z5088_t88
ursidae,ailuropoda,panda,eat,TEbp8iB8N6Y
ursidae,ailuropoda,panda,eat,0a70R_7ytq4
ursidae,ailuropoda,panda,drink,eQrV6wl8M70
ursidae,ailuropoda,panda,drink,0TYv95OXU_E
ursidae,ailuropoda,panda,mate,93Xb85jRTFk
ursidae,ailuropoda,panda,mate,j9rUrz8ZrXM
ursidae,ailuropoda,panda,mate,ADKgoQ5JxBg
ursidae,ailuropoda,panda,nurse,jvYGqPBFP5A
ursidae,ailuropoda,panda,hunt,tuVVBnA2lVQ
ursidae,ailuropoda,panda,hunt,un8Ymj2n8oQ
ursidae,ailuropoda,panda,hunt,JCVXR2k0sFM
ursidae,ailuropoda,panda,hunt,xx8_XsaQXkc
ursidae,ailuropoda,panda,birth,8HgxQiv_32k
ursidae,ailuropoda,panda,birth,oSRv6znj-n8
ursidae,ailuropoda,panda,birth,-tKoQwCVo3c
ursidae,ailuropoda,panda,birth,NrQLrjctEXU
ursidae,ailuropoda,panda,birth,XhaglZnAgnE
ursidae,ailuropoda,panda,birth,fLevVdCJv6A
ursidae,ailuropoda,panda,sleep,Xf8HJ0P_pAo
ursidae,ailuropoda,panda,sleep,WdQWFHOQOv8
ursidae,melursus,sloth bear,fight,0ggJ627z4jU
ursidae,melursus,sloth bear,eat,N6YxY_mN-e0
ursidae,melursus,sloth bear,eat,qgIRXXkNzhE
ursidae,melursus,sloth bear,eat,vhdRvkxIbK4
ursidae,melursus,sloth bear,eat,gBS2Tkp-myE
ursidae,melursus,sloth bear,eat,HsqidmpF0b0
ursidae,melursus,sloth bear,eat,zeApvbS6064
ursidae,melursus,sloth bear,eat,Pvoj0xf1Lkw
ursidae,melursus,sloth bear,eat,3GGmVPNgTjw
phascolarctidae,phascolarctos,koala,mate,YRUSqxo5Ids
phascolarctidae,phascolarctos,koala,mate,-0yVhohe_J8
phascolarctidae,phascolarctos,koala,eat,oI3ADcDH0Uc
phascolarctidae,phascolarctos,koala,eat,HeQeMuwZGHI
phascolarctidae,phascolarctos,koala,eat,nXdRsbGwIpg
phascolarctidae,phascolarctos,koala,eat,YZkSRgQEODM
phascolarctidae,phascolarctos,koala,eat,Rz1r0ZFqCuk
phascolarctidae,phascolarctos,koala,eat,DyUbWIHVitg
phascolarctidae,phascolarctos,koala,eat,XsdUzpnvN9o
phascolarctidae,phascolarctos,koala,eat,LPMXYwVvmo8
phascolarctidae,phascolarctos,koala,eat,RNGBra_h7bg
phascolarctidae,phascolarctos,koala,eat,TD4ix_WoWec
phascolarctidae,phascolarctos,koala,eat,9fmn8I2Gs6w
phascolarctidae,phascolarctos,koala,eat,dt04ackvGu0
phascolarctidae,phascolarctos,koala,eat,9JT6_0F14Cw
phascolarctidae,phascolarctos,koala,eat,ICKhzUFp-B0
phascolarctidae,phascolarctos,koala,eat,mSS1oXno0m0
phascolarctidae,phascolarctos,koala,eat,MfknXnYc5KU
phascolarctidae,phascolarctos,koala,eat,Q8SvigzASXs
phascolarctidae,phascolarctos,koala,eat,pJ2kSnGhZXQ
phascolarctidae,phascolarctos,koala,eat,AuAMtpe49ZQ
phascolarctidae,phascolarctos,koala,eat,NTa_4g8eVDk
phascolarctidae,phascolarctos,koala,hunt,vdkeQLsoUE0
phascolarctidae,phascolarctos,koala,hunt,6DsEfNlOz_8
phascolarctidae,phascolarctos,koala,hunt,0tKPzSRzs1c
hylobatidae,hylobates,gibbon,eat,3PgHLuQvqXA
cervidae,odocoileus,white-tailed deer,eat,OQ6-HmPvl5Y
cervidae,odocoileus,white-tailed deer,eat,1TFmzppww4k
cervidae,odocoileus,white-tailed deer,eat,VGv1T9NUudc
cervidae,odocoileus,white-tailed deer,eat,PqoLVAVyqC4
cervidae,odocoileus,white-tailed deer,eat,GJFYsAepIlo
cervidae,odocoileus,white-tailed deer,eat,TLcrvKsgh3Q
cervidae,odocoileus,white-tailed deer,eat,vebS3__bEKM
cervidae,odocoileus,white-tailed deer,eat,2j1svfvijPQ
cervidae,capreolus,roe deer,eat,wZgkFLo6HLI
cervidae,cervus,elk,eat,6OEHHTv-wa0
cervidae,cervus,elk,eat,uCOTLyKhsMg
cervidae,cervus,elk,eat,ZC8e-CEfsH4
cervidae,cervus,elk,eat,N6YxY_mN-e0
cervidae,cervus,elk,eat,5EAQxnIHUCU
cervidae,cervus,elk,eat,TD4ix_WoWec
cervidae,cervus,elk,eat,GJFYsAepIlo
cervidae,cervus,elk,eat,MTcbqzYIqpk
cervidae,cervus,elk,eat,dt04ackvGu0
cervidae,cervus,elk,eat,VGv1T9NUudc
cervidae,cervus,elk,eat,K-Tfq6dARGk
cervidae,cervus,elk,eat,w9N4HTVKYw8
cervidae,cervus,elk,eat,H6C1HPIP2iw
cervidae,cervus,elk,eat,OpGeK0fkxL4
cervidae,cervus,elk,eat,033zYstULZI
cervidae,cervus,elk,eat,TLcrvKsgh3Q
cervidae,cervus,elk,eat,A_9j8nvV6Zc
cervidae,cervus,elk,eat,aDbIAy9sMHk
cervidae,cervus,elk,eat,T2glAL1hj3U
cervidae,cervus,elk,eat,rCtgLOE1IP0
cervidae,cervus,elk,eat,1Mw8q3A-WIk
cervidae,cervus,elk,eat,4RWTRydDIMM
cervidae,cervus,elk,eat,HCP484LWsj8
cervidae,cervus,elk,eat,ACfoh4arwQI
cervidae,cervus,elk,eat,eEaZvEZye84
cervidae,cervus,elk,eat,TqPdeylM09E
cervidae,cervus,elk,eat,LvJiRytX6cU
cervidae,cervus,elk,eat,U-cMN6TmAbw
cervidae,cervus,elk,eat,wJS6E3T77LA
cervidae,cervus,elk,hunt,O2dB3up0hoc
cervidae,deer,deer,birth,OLzivvY0Pz4
cervidae,deer,deer,fight,Xa4DJgkVe0w
cervidae,deer,deer,fight,ZiHJ4n9erF8
cervidae,deer,deer,eat,ngd1cf-v400
cervidae,deer,deer,eat,vE1Y7Lexwag
cervidae,deer,deer,eat,Bv4d5XHVgGg
cervidae,deer,deer,eat,HsqidmpF0b0
cervidae,deer,deer,eat,7J05LD7EcSI
cervidae,deer,deer,eat,033zYstULZI
cervidae,deer,deer,eat,2GJBQirA4HU
cervidae,deer,deer,eat,PdgpqPBOO2I
cervidae,deer,deer,eat,Pvoj0xf1Lkw
cervidae,deer,deer,eat,oR3EwgQMIQg
cervidae,deer,deer,eat,A_9j8nvV6Zc
cervidae,deer,deer,eat,W6kR88TRE88
cervidae,deer,deer,eat,ZQ-t3iK1_Po
cervidae,deer,deer,eat,_KLKQpwJUcg
cervidae,deer,deer,eat,jkMBEIzmTH0
cervidae,deer,deer,eat,z1auge3rihc
cervidae,deer,deer,eat,Y2xH9wm-n2Q
cervidae,deer,deer,eat,fh_xQmBKUB0
cervidae,deer,deer,eat,jKw3b21zYyg
cervidae,deer,deer,eat,oCwwIMdBwoU
cervidae,deer,deer,eat,ZC8e-CEfsH4
cervidae,deer,deer,eat,36kJX2kqAj0
cervidae,deer,deer,eat,_psfJYMY2ME
cervidae,deer,deer,eat,ICKhzUFp-B0
cervidae,deer,deer,eat,130uqjizMTc
cervidae,deer,deer,eat,YCYUbVvEU9c
cervidae,deer,deer,eat,V8PZd56wxDg
cervidae,deer,deer,eat,8fBmNHErl6Q
cervidae,deer,deer,eat,6jW-PdZt0iY
cervidae,deer,deer,eat,tkqhKSiaO4c
cervidae,deer,deer,eat,H6C1HPIP2iw
cervidae,deer,deer,eat,cEgsH7tDDm0
cervidae,deer,deer,eat,Pv8XDWlVopc
cervidae,deer,deer,eat,-TzL8hDWNJQ
cervidae,deer,deer,eat,kZKX-cV0QIM
cervidae,deer,deer,eat,VoU5RgT9n1M
cervidae,deer,deer,eat,wZgkFLo6HLI
cervidae,deer,deer,eat,dzymKGoHtTA
cervidae,deer,deer,eat,hlksdF203EU
cervidae,deer,deer,eat,2c44jJfDVl0
cervidae,deer,deer,eat,T2glAL1hj3U
cervidae,deer,deer,eat,VGv1T9NUudc
cervidae,deer,deer,eat,MUX3reuewhs
cervidae,deer,deer,eat,8r4lu5GrFSk
cervidae,deer,deer,eat,VJkZlJD9aJg
cervidae,deer,deer,eat,Lsp6zG-gDAY
cervidae,deer,deer,eat,GJFYsAepIlo
cervidae,deer,deer,eat,kszZ6H9wMIU
cervidae,deer,deer,eat,OQ6-HmPvl5Y
cervidae,deer,deer,eat,Eo6tSJ3xSMU
cervidae,deer,deer,eat,HCU0KuREl40
cervidae,deer,deer,eat,yfnb3ceiL5w
cervidae,deer,deer,eat,dJr3DmmoxSw
cervidae,deer,deer,eat,qgIRXXkNzhE
cervidae,deer,deer,eat,meQ8JFGXwO4
cervidae,deer,deer,eat,XW51r5Br_lc
cervidae,deer,deer,eat,2RfVY-0geQA
cervidae,deer,deer,eat,vuWy89PIU_U
cervidae,deer,deer,eat,GEvCMbC5w9Y
cervidae,deer,deer,eat,rQcYDfJmhzw
cervidae,deer,deer,eat,5EAQxnIHUCU
cervidae,deer,deer,eat,UDrfvccvqOQ
cervidae,deer,deer,eat,DSgPX0xcmM0
cervidae,deer,deer,eat,nt8b5WjFY24
cervidae,deer,deer,eat,3XFSm92RPmY
cervidae,deer,deer,eat,mSS1oXno0m0
cervidae,deer,deer,eat,YGgsDx0AJzQ
cervidae,deer,deer,eat,BuvO5Ko_Qhw
cervidae,deer,deer,eat,qg35FMoOwb0
cervidae,deer,deer,eat,rAbhQphEBeg
cervidae,deer,deer,eat,Qu5cPjXFTG4
cervidae,deer,deer,eat,jztbUlGJkec
cervidae,deer,deer,eat,6A5z-XRZITw
cervidae,deer,deer,eat,eidqLKDazEg
cervidae,deer,deer,eat,sPhTDlbtkYo
cervidae,deer,deer,eat,2j1svfvijPQ
cervidae,deer,deer,eat,PqB0V-JPTPE
cervidae,deer,deer,eat,GdhiA-TfMd4
cervidae,deer,deer,eat,7LwJkGsenRk
cervidae,deer,deer,eat,MkhCskhCW-s
cervidae,deer,deer,eat,1Mw8q3A-WIk
cervidae,deer,deer,eat,KgB_P28DspE
cervidae,deer,deer,eat,7UXV4zF-e3Q
cervidae,deer,deer,eat,U-cMN6TmAbw
cervidae,deer,deer,eat,hau0nJMtvaw
cervidae,deer,deer,eat,FcgNP0NS-Go
cervidae,deer,deer,eat,naV_c8bZujQ
cervidae,deer,deer,eat,HCk3OHcKbRk
cervidae,deer,deer,eat,VgezSVwfhSg
cervidae,deer,deer,eat,xnarDfTTIL8
cervidae,deer,deer,eat,rPmhHJYCKos
cervidae,deer,deer,eat,PqoLVAVyqC4
cervidae,deer,deer,eat,cNbXlWLYfMc
cervidae,deer,deer,eat,tuYQSnbd8Us
cervidae,deer,deer,eat,Yl8t5cmfrhE
cervidae,deer,deer,eat,r3f80LSZvwc
cervidae,deer,deer,eat,yLh_PP8GvS0
cervidae,deer,deer,eat,ClMfgwlF9NA
cervidae,deer,deer,eat,E5NShNxLMZM
cervidae,deer,deer,eat,haXDBo2kX6A
cervidae,deer,deer,eat,HCP484LWsj8
cervidae,deer,deer,eat,p1lKCEYlz48
cervidae,deer,deer,eat,s9KvEg102Tc
cervidae,deer,deer,eat,1TFmzppww4k
cervidae,deer,deer,eat,nnyaNATWHeg
cervidae,deer,deer,eat,_1x7ybOjkko
cervidae,deer,deer,eat,3azwSun1KhM
cervidae,deer,deer,eat,WQTleBV8kGs
cervidae,deer,deer,eat,LIrJatjkv4c
cervidae,deer,deer,eat,pkil60ZTRBM
cervidae,deer,deer,eat,QAADO0i-KXQ
cervidae,deer,deer,eat,kuo6VfQ0U-Y
cervidae,deer,deer,eat,_btsSjYpa9E
cervidae,deer,deer,eat,3-sqWc-7lvY
cervidae,deer,deer,eat,k52ViBl7NU4
cervidae,deer,deer,eat,AuAMtpe49ZQ
cervidae,deer,deer,eat,efrTgJeFX94
cervidae,deer,deer,eat,UitH2v8it1M
cervidae,deer,deer,eat,kYPQYSzLPN4
cervidae,deer,deer,eat,DU3raWIpxw8
cervidae,deer,deer,eat,pDpGRJomx0I
cervidae,deer,deer,eat,_Ml56eYO8Bo
cervidae,deer,deer,eat,676EWSQEGDQ
cervidae,deer,deer,eat,FNnv6aJSx5k
cervidae,deer,deer,eat,ARb00IMxmqI
cervidae,deer,deer,eat,p-34GNAzpPM
cervidae,deer,deer,eat,CPjO-c_XuQo
cervidae,deer,deer,eat,hFbhyHwVg6Q
cervidae,deer,deer,eat,vebS3__bEKM
cervidae,deer,deer,eat,4hp8Ta44WOU
cervidae,deer,deer,eat,OpGeK0fkxL4
cervidae,deer,deer,eat,uCOTLyKhsMg
cervidae,deer,deer,eat,F6EiDe40AbY
cervidae,deer,deer,eat,Ol_h2BYQueQ
cervidae,deer,deer,eat,lYn39NnSbGU
cervidae,deer,deer,eat,07uy6vqD0Vo
cervidae,deer,deer,eat,NP636GCI6vU
cervidae,deer,deer,eat,LkfLXl8TgNc
cervidae,deer,deer,eat,TLcrvKsgh3Q
cervidae,deer,deer,drink,Z-G-3VdzwDk
cervidae,deer,deer,drink,cgpk2S_BdgU
cervidae,deer,deer,hunt,yrslWellJW0
cervidae,deer,deer,hunt,3Cyh9ZwMRo4
cervidae,deer,deer,hunt,RaYbBP1iBRg
cervidae,deer,deer,hunt,bt3X8MJgJWo
cervidae,rangifer,caribou,mate,YP7_J_P5TF4
cervidae,rangifer,caribou,mate,vXjSE1GGYG0
cervidae,rangifer,caribou,eat,WQTleBV8kGs
cervidae,rangifer,caribou,eat,_btsSjYpa9E
cervidae,rangifer,caribou,eat,BAigNvayIXY
cervidae,rangifer,caribou,eat,7J05LD7EcSI
cervidae,rangifer,caribou,eat,-TzL8hDWNJQ
cervidae,rangifer,caribou,eat,vxvHYawDMDo
cervidae,rangifer,caribou,eat,XsdUzpnvN9o
cervidae,rangifer,caribou,eat,ApBbiCZEZKo
cervidae,rangifer,caribou,eat,TEbp8iB8N6Y
cervidae,rangifer,caribou,eat,0md3Ibr7Jgk
cervidae,rangifer,caribou,eat,oCNCDwdXbks
cervidae,rangifer,caribou,eat,u1cVS1zIDo8
cervidae,rangifer,caribou,eat,uCOTLyKhsMg
cervidae,rangifer,caribou,eat,qufYsoJd8Zo
cervidae,rangifer,caribou,drink,JFSt5TJC1DQ
cervidae,rangifer,caribou,drink,OkMs6Yf15tc
cervidae,rangifer,caribou,nurse,hMbooM_2CcM
cervidae,rangifer,caribou,sleep,px2NL-jpCQw
cervidae,alces,moose,mate,BfKZj4VZInU
cervidae,alces,moose,mate,93YNE1EBrPo
cervidae,alces,moose,fight,wkuuuu4B4jk
cervidae,alces,moose,hunt,zwNdxMvoMDg
cervidae,alces,moose,hunt,lrKfZJ3mRZM
cervidae,alces,moose,eat,Ol_h2BYQueQ
cervidae,alces,moose,eat,4hkxhMzMumk
cervidae,alces,moose,eat,8r4lu5GrFSk
cervidae,alces,moose,eat,ZC8e-CEfsH4
cervidae,alces,moose,eat,hlDVNpsbA8A
cervidae,alces,moose,eat,i-4_ZODOGXw
cervidae,alces,moose,eat,xnarDfTTIL8
cervidae,alces,moose,eat,Zs2xYoYaOpQ
cervidae,alces,moose,eat,qFjV7-CGH0Q
cervidae,alces,moose,eat,FG3fGnwP74U
cervidae,alces,moose,eat,9JT6_0F14Cw
cervidae,alces,moose,eat,5EAQxnIHUCU
cervidae,alces,moose,eat,TD4ix_WoWec
cervidae,alces,moose,eat,hHTlsaETDok
cervidae,alces,moose,eat,qufYsoJd8Zo
cervidae,alces,moose,eat,cCdxWQly5q8
cervidae,alces,moose,eat,GJFYsAepIlo
cervidae,alces,moose,eat,_LP8G1auL7c
cervidae,alces,moose,eat,TTCQSXCPZnw
cervidae,alces,moose,eat,se2Fn-y3B6A
cervidae,alces,moose,eat,8nJsOyXocd0
cervidae,alces,moose,eat,TLcrvKsgh3Q
cervidae,alces,moose,eat,_btsSjYpa9E
cervidae,alces,moose,eat,uGA5CuD4Lfg
cervidae,alces,moose,eat,06utTusLfZY
cervidae,alces,moose,eat,aDbIAy9sMHk
cervidae,alces,moose,eat,XsdUzpnvN9o
cervidae,alces,moose,eat,fh_xQmBKUB0
cervidae,alces,moose,eat,T2glAL1hj3U
cervidae,alces,moose,eat,WQTleBV8kGs
cervidae,alces,moose,eat,4RWTRydDIMM
cervidae,alces,moose,eat,CT71-augvpA
cervidae,alces,moose,eat,8fBmNHErl6Q
cervidae,alces,moose,eat,OQKPE9BszTc
cervidae,alces,moose,eat,zUtMAjqCNuM
cervidae,alces,moose,eat,YAKhZHkGBSA
cervidae,alces,moose,eat,bl3lURsO2ik
cervidae,alces,moose,eat,8weeRKMwfm4
cervidae,alces,moose,eat,U-cMN6TmAbw
cervidae,alces,moose,eat,1TFmzppww4k
cervidae,alces,moose,eat,jNVaogxKjWo
cervidae,alces,moose,birth,j5o4OpOAOS4
caviidae,hydrochoerus,capybara,fight,nlKZ8Wh-8Wc
caviidae,hydrochoerus,capybara,hunt,41Ac3qis7zE
caviidae,hydrochoerus,capybara,eat,DMBP5BFd8pE
caviidae,hydrochoerus,capybara,eat,0YTjxsmUJZ4
caviidae,hydrochoerus,capybara,eat,PqB0V-JPTPE
caviidae,hydrochoerus,capybara,eat,wE6pEsjgdHo
caviidae,hydrochoerus,capybara,eat,_qgA63Ixc_Y
caviidae,hydrochoerus,capybara,eat,6qiuPYAMRxk
caviidae,hydrochoerus,capybara,eat,HeQeMuwZGHI
caviidae,hydrochoerus,capybara,eat,YOXtbTL0WsM
caviidae,hydrochoerus,capybara,eat,gP0xoRrf8i0
caviidae,hydrochoerus,capybara,eat,n4ezyVRgzCk
caviidae,hydrochoerus,capybara,eat,T0BFnkWVdmg
caviidae,cavia,guinea pig,eat,QjGxLFa6wHg
caviidae,cavia,guinea pig,eat,2c44jJfDVl0
caviidae,cavia,guinea pig,eat,BVNKv4bzTPk
caviidae,cavia,guinea pig,eat,WiE8NgRMk90
caviidae,cavia,guinea pig,eat,-sTw1uLLL3I
caviidae,cavia,guinea pig,eat,J-56P66Vu_Y
caviidae,cavia,guinea pig,eat,uCOTLyKhsMg
caviidae,cavia,guinea pig,eat,PqB0V-JPTPE
caviidae,cavia,guinea pig,eat,CW8vd6X3D_k
caviidae,cavia,guinea pig,eat,9SKzE7pMVtM
caviidae,cavia,guinea pig,eat,6JKfyiH3aXY
caviidae,cavia,guinea pig,eat,dWVLq98GZjk
suidae,pig,pig,eat,wN1eQ9sfuk4
suidae,pig,pig,eat,P4YX7DebA44
suidae,pig,pig,eat,nb3HII-q7rs
suidae,pig,pig,eat,HgLfsMP8udo
suidae,pig,pig,eat,QjGxLFa6wHg
suidae,pig,pig,eat,OMtQ72ugY0s
suidae,pig,pig,eat,vf7fvnuMax4
suidae,pig,pig,eat,Y2xH9wm-n2Q
suidae,pig,pig,eat,YOXtbTL0WsM
suidae,pig,pig,eat,gN3_wRL1ldY
suidae,pig,pig,eat,u5q4w5XuWac
suidae,pig,pig,eat,_LP8G1auL7c
suidae,pig,pig,eat,YZkSRgQEODM
suidae,pig,pig,eat,actvRgPARU4
suidae,pig,pig,eat,OaeHnwnlDqw
suidae,pig,pig,eat,dzymKGoHtTA
suidae,pig,pig,eat,2c44jJfDVl0
suidae,pig,pig,eat,Mor8UUsFfQc
suidae,pig,pig,eat,TqPdeylM09E
suidae,pig,pig,eat,igWu6lepVLg
suidae,pig,pig,eat,MkhCskhCW-s
suidae,pig,pig,eat,xgN1FHBwQTo
suidae,pig,pig,eat,7dhzXsq_nZw
suidae,pig,pig,eat,26KJZDjICJk
suidae,pig,pig,eat,v9hJgpoRVLs
suidae,pig,pig,eat,b_8ZmxeF8Wo
suidae,pig,pig,eat,6f94-bOHIpU
